Date,Close
08/11/2020,3333.69
08/10/2020,3360.47
08/07/2020,3351.28
08/06/2020,3349.16
08/05/2020,3327.77
08/04/2020,3306.51
08/03/2020,3294.61
07/31/2020,3271.12
07/30/2020,3246.22
07/29/2020,3258.44
07/28/2020,3218.44
07/27/2020,3239.41
07/24/2020,3215.63
07/23/2020,3235.66
07/22/2020,3276.02
07/21/2020,3257.3
07/20/2020,3251.84
07/17/2020,3224.73
07/16/2020,3215.57
07/15/2020,3226.56
07/14/2020,3197.52
07/13/2020,3155.22
07/10/2020,3185.04
07/09/2020,3152.05
07/08/2020,3169.94
07/07/2020,3145.32
07/06/2020,3179.72
07/02/2020,3130.01
07/01/2020,3115.86
06/30/2020,3100.29
06/29/2020,3053.24
06/26/2020,3009.05
06/25/2020,3083.76
06/24/2020,3050.33
06/23/2020,3131.29
06/22/2020,3117.86
06/19/2020,3097.74
06/18/2020,3115.34
06/17/2020,3113.49
06/16/2020,3124.74
06/15/2020,3066.59
06/12/2020,3041.31
06/11/2020,3002.1
06/10/2020,3190.14
06/09/2020,3207.18
06/08/2020,3232.39
06/05/2020,3193.93
06/04/2020,3112.35
06/03/2020,3122.87
06/02/2020,3080.82
06/01/2020,3055.73
05/29/2020,3044.31
05/28/2020,3029.73
05/27/2020,3036.13
05/26/2020,2991.77
05/22/2020,2955.45
05/21/2020,2948.51
05/20/2020,2971.61
05/19/2020,2922.94
05/18/2020,2953.91
05/15/2020,2863.7
05/14/2020,2852.5
05/13/2020,2820
05/12/2020,2870.12
05/11/2020,2930.32
05/08/2020,2929.8
05/07/2020,2881.19
05/06/2020,2848.42
05/05/2020,2868.44
05/04/2020,2842.74
05/01/2020,2830.71
04/30/2020,2912.43
04/29/2020,2939.51
04/28/2020,2863.39
04/27/2020,2878.48
04/24/2020,2836.74
04/23/2020,2797.8
04/22/2020,2799.31
04/21/2020,2736.56
04/20/2020,2823.16
04/17/2020,2874.56
04/16/2020,2799.55
04/15/2020,2783.36
04/14/2020,2846.06
04/13/2020,2761.63
04/09/2020,2789.82
04/08/2020,2749.98
04/07/2020,2659.41
04/06/2020,2663.68
04/03/2020,2488.65
04/02/2020,2526.9
04/01/2020,2470.5
03/31/2020,2584.59
03/30/2020,2626.65
03/27/2020,2541.47
03/26/2020,2630.07
03/25/2020,2475.56
03/24/2020,2447.33
03/23/2020,2237.4
03/20/2020,2304.92
03/19/2020,2409.39
03/18/2020,2398.1
03/17/2020,2529.19
03/16/2020,2386.13
03/13/2020,2711.02
03/12/2020,2480.64
03/11/2020,2741.38
03/10/2020,2882.23
03/09/2020,2746.56
03/06/2020,2972.37
03/05/2020,3023.94
03/04/2020,3130.12
03/03/2020,3003.37
03/02/2020,3090.23
02/28/2020,2954.22
02/27/2020,2978.76
02/26/2020,3116.39
02/25/2020,3128.21
02/24/2020,3225.89
02/21/2020,3337.75
02/20/2020,3373.23
02/19/2020,3386.15
02/18/2020,3370.29
02/14/2020,3380.16
02/13/2020,3373.94
02/12/2020,3379.45
02/11/2020,3357.75
02/10/2020,3352.09
02/07/2020,3327.71
02/06/2020,3345.78
02/05/2020,3334.69
02/04/2020,3297.59
02/03/2020,3248.92
01/31/2020,3225.52
01/30/2020,3283.66
01/29/2020,3273.4
01/28/2020,3276.24
01/27/2020,3243.63
01/24/2020,3295.47
01/23/2020,3325.54
01/22/2020,3321.75
01/21/2020,3320.79
01/17/2020,3329.62
01/16/2020,3316.81
01/15/2020,3289.29
01/14/2020,3283.15
01/13/2020,3288.13
01/10/2020,3265.35
01/09/2020,3274.7
01/08/2020,3253.05
01/07/2020,3237.18
01/06/2020,3246.28
01/03/2020,3234.85
01/02/2020,3257.85
12/31/2019,3230.78
12/30/2019,3221.29
12/27/2019,3240.02
12/26/2019,3239.91
12/24/2019,3223.38
12/23/2019,3224.01
12/20/2019,3221.22
12/19/2019,3205.37
12/18/2019,3191.14
12/17/2019,3192.52
12/16/2019,3191.45
12/13/2019,3168.8
12/12/2019,3168.57
12/11/2019,3141.63
12/10/2019,3132.52
12/09/2019,3135.96
12/06/2019,3145.91
12/05/2019,3117.43
12/04/2019,3112.76
12/03/2019,3093.2
12/02/2019,3113.87
11/29/2019,3140.98
11/27/2019,3153.63
11/26/2019,3140.52
11/25/2019,3133.64
11/22/2019,3110.29
11/21/2019,3103.54
11/20/2019,3108.46
11/19/2019,3120.18
11/18/2019,3122.03
11/15/2019,3120.46
11/14/2019,3096.63
11/13/2019,3094.04
11/12/2019,3091.84
11/11/2019,3087.01
11/08/2019,3093.08
11/07/2019,3085.18
11/06/2019,3076.78
11/05/2019,3074.62
11/04/2019,3078.27
11/01/2019,3066.91
10/31/2019,3037.56
10/30/2019,3046.77
10/29/2019,3036.89
10/28/2019,3039.42
10/25/2019,3022.55
10/24/2019,3010.29
10/23/2019,3004.52
10/22/2019,2995.99
10/21/2019,3006.72
10/18/2019,2986.2
10/17/2019,2997.95
10/16/2019,2989.69
10/15/2019,2995.68
10/14/2019,2966.15
10/11/2019,2970.27
10/10/2019,2938.13
10/09/2019,2919.4
10/08/2019,2893.06
10/07/2019,2938.79
10/04/2019,2952.01
10/03/2019,2910.63
10/02/2019,2887.61
10/01/2019,2940.25
09/30/2019,2976.74
09/27/2019,2961.79
09/26/2019,2977.62
09/25/2019,2984.87
09/24/2019,2966.6
09/23/2019,2991.78
09/20/2019,2992.07
09/19/2019,3006.79
09/18/2019,3006.73
09/17/2019,3005.7
09/16/2019,2997.96
09/13/2019,3007.39
09/12/2019,3009.57
09/11/2019,3000.93
09/10/2019,2979.39
09/09/2019,2978.43
09/06/2019,2978.71
09/05/2019,2976
09/04/2019,2937.78
09/03/2019,2906.27
08/30/2019,2926.46
08/29/2019,2924.58
08/28/2019,2887.94
08/27/2019,2869.16
08/26/2019,2878.38
08/23/2019,2847.11
08/22/2019,2922.95
08/21/2019,2924.43
08/20/2019,2900.51
08/19/2019,2923.65
08/16/2019,2888.68
08/15/2019,2847.6
08/14/2019,2840.6
08/13/2019,2926.32
08/12/2019,2883.09
08/09/2019,2918.65
08/08/2019,2938.09
08/07/2019,2883.98
08/06/2019,2881.77
08/05/2019,2844.74
08/02/2019,2932.05
08/01/2019,2953.56
07/31/2019,2980.38
07/30/2019,3013.18
07/29/2019,3020.97
07/26/2019,3025.86
07/25/2019,3003.67
07/24/2019,3019.56
07/23/2019,3005.47
07/22/2019,2985.03
07/19/2019,2976.61
07/18/2019,2995.11
07/17/2019,2984.42
07/16/2019,3004.04
07/15/2019,3014.3
07/12/2019,3013.77
07/11/2019,2999.91
07/10/2019,2993.07
07/09/2019,2979.63
07/08/2019,2975.95
07/05/2019,2990.41
07/03/2019,2995.82
07/02/2019,2973.01
07/01/2019,2964.33
06/28/2019,2941.76
06/27/2019,2924.92
06/26/2019,2913.78
06/25/2019,2917.38
06/24/2019,2945.35
06/21/2019,2950.46
06/20/2019,2954.18
06/19/2019,2926.46
06/18/2019,2917.75
06/17/2019,2889.67
06/14/2019,2886.98
06/13/2019,2891.64
06/12/2019,2879.84
06/11/2019,2885.72
06/10/2019,2886.73
06/07/2019,2873.34
06/06/2019,2843.49
06/05/2019,2826.15
06/04/2019,2803.27
06/03/2019,2744.45
05/31/2019,2752.06
05/30/2019,2788.86
05/29/2019,2783.02
05/28/2019,2802.39
05/24/2019,2826.06
05/23/2019,2822.24
05/22/2019,2856.27
05/21/2019,2864.36
05/20/2019,2840.23
05/17/2019,2859.53
05/16/2019,2876.32
05/15/2019,2850.96
05/14/2019,2834.41
05/13/2019,2811.87
05/10/2019,2881.4
05/09/2019,2870.72
05/08/2019,2879.42
05/07/2019,2884.05
05/06/2019,2932.47
05/03/2019,2945.64
05/02/2019,2917.52
05/01/2019,2923.73
04/30/2019,2945.83
04/29/2019,2943.03
04/26/2019,2939.88
04/25/2019,2926.17
04/24/2019,2927.25
04/23/2019,2933.68
04/22/2019,2907.97
04/18/2019,2905.03
04/17/2019,2900.45
04/16/2019,2907.06
04/15/2019,2905.58
04/12/2019,2907.41
04/11/2019,2888.32
04/10/2019,2888.21
04/09/2019,2878.2
04/08/2019,2895.77
04/05/2019,2892.74
04/04/2019,2879.39
04/03/2019,2873.4
04/02/2019,2867.24
04/01/2019,2867.19
03/29/2019,2834.4
03/28/2019,2815.44
03/27/2019,2805.37
03/26/2019,2818.46
03/25/2019,2798.36
03/22/2019,2800.71
03/21/2019,2854.88
03/20/2019,2824.23
03/19/2019,2832.57
03/18/2019,2832.94
03/15/2019,2822.48
03/14/2019,2808.48
03/13/2019,2810.92
03/12/2019,2791.52
03/11/2019,2783.3
03/08/2019,2743.07
03/07/2019,2748.93
03/06/2019,2771.45
03/05/2019,2789.65
03/04/2019,2792.81
03/01/2019,2803.69
02/28/2019,2784.49
02/27/2019,2792.38
02/26/2019,2793.9
02/25/2019,2796.11
02/22/2019,2792.67
02/21/2019,2774.88
02/20/2019,2784.7
02/19/2019,2779.76
02/15/2019,2775.6
02/14/2019,2745.73
02/13/2019,2753.03
02/12/2019,2744.73
02/11/2019,2709.8
02/08/2019,2707.88
02/07/2019,2706.05
02/06/2019,2731.61
02/05/2019,2737.7
02/04/2019,2724.87
02/01/2019,2706.53
01/31/2019,2704.1
01/30/2019,2681.05
01/29/2019,2640
01/28/2019,2643.85
01/25/2019,2664.76
01/24/2019,2642.33
01/23/2019,2638.7
01/22/2019,2632.9
01/18/2019,2670.71
01/17/2019,2635.96
01/16/2019,2616.1
01/15/2019,2610.3
01/14/2019,2582.61
01/11/2019,2596.26
01/10/2019,2596.64
01/09/2019,2584.96
01/08/2019,2574.41
01/07/2019,2549.69
01/04/2019,2531.94
01/03/2019,2447.89
01/02/2019,2510.03
12/31/2018,2506.85
12/28/2018,2485.74
12/27/2018,2488.83
12/26/2018,2467.7
12/24/2018,2351.1
12/21/2018,2416.62
12/20/2018,2467.42
12/19/2018,2506.96
12/18/2018,2546.16
12/17/2018,2545.94
12/14/2018,2599.95
12/13/2018,2650.54
12/12/2018,2651.07
12/11/2018,2636.78
12/10/2018,2637.72
12/07/2018,2633.08
12/06/2018,2695.95
12/04/2018,2700.06
12/03/2018,2790.37
11/30/2018,2760.17
11/29/2018,2737.76
11/28/2018,2743.79
11/27/2018,2682.17
11/26/2018,2673.45
11/23/2018,2632.56
11/21/2018,2649.93
11/20/2018,2641.89
11/19/2018,2690.73
11/16/2018,2736.27
11/15/2018,2730.2
11/14/2018,2701.58
11/13/2018,2722.18
11/12/2018,2726.22
11/09/2018,2781.01
11/08/2018,2806.83
11/07/2018,2813.89
11/06/2018,2755.45
11/05/2018,2738.31
11/02/2018,2723.06
11/01/2018,2740.37
10/31/2018,2711.74
10/30/2018,2682.63
10/29/2018,2641.25
10/26/2018,2658.69
10/25/2018,2705.57
10/24/2018,2656.1
10/23/2018,2740.69
10/22/2018,2755.88
10/19/2018,2767.78
10/18/2018,2768.78
10/17/2018,2809.21
10/16/2018,2809.92
10/15/2018,2750.79
10/12/2018,2767.13
10/11/2018,2728.37
10/10/2018,2785.68
10/09/2018,2880.34
10/08/2018,2884.43
10/05/2018,2885.57
10/04/2018,2901.61
10/03/2018,2925.51
10/02/2018,2923.43
10/01/2018,2924.59
09/28/2018,2913.98
09/27/2018,2914
09/26/2018,2905.97
09/25/2018,2915.56
09/24/2018,2919.37
09/21/2018,2929.67
09/20/2018,2930.75
09/19/2018,2907.95
09/18/2018,2904.31
09/17/2018,2888.8
09/14/2018,2904.98
09/13/2018,2904.18
09/12/2018,2888.92
09/11/2018,2887.89
09/10/2018,2877.13
09/07/2018,2871.68
09/06/2018,2878.05
09/05/2018,2888.6
09/04/2018,2896.72
08/31/2018,2901.52
08/30/2018,2901.13
08/29/2018,2914.04
08/28/2018,2897.52
08/27/2018,2896.74
08/24/2018,2874.69
08/23/2018,2856.98
08/22/2018,2861.82
08/21/2018,2862.96
08/20/2018,2857.05
08/17/2018,2850.13
08/16/2018,2840.69
08/15/2018,2818.37
08/14/2018,2839.96
08/13/2018,2821.93
08/10/2018,2833.28
08/09/2018,2853.58
08/08/2018,2857.7
08/07/2018,2858.45
08/06/2018,2850.4
08/03/2018,2840.35
08/02/2018,2827.22
08/01/2018,2813.36
07/31/2018,2816.29
07/30/2018,2802.6
07/27/2018,2818.82
07/26/2018,2837.44
07/25/2018,2846.07
07/24/2018,2820.4
07/23/2018,2806.98
07/20/2018,2801.83
07/19/2018,2804.49
07/18/2018,2815.62
07/17/2018,2809.55
07/16/2018,2798.43
07/13/2018,2801.31
07/12/2018,2798.29
07/11/2018,2774.02
07/10/2018,2793.84
07/09/2018,2784.17
07/06/2018,2759.82
07/05/2018,2736.61
07/03/2018,2713.22
07/02/2018,2726.71
06/29/2018,2718.37
06/28/2018,2716.31
06/27/2018,2699.63
06/26/2018,2723.06
06/25/2018,2717.07
06/22/2018,2754.88
06/21/2018,2749.76
06/20/2018,2767.32
06/19/2018,2762.59
06/18/2018,2773.75
06/15/2018,2779.66
06/14/2018,2782.49
06/13/2018,2775.63
06/12/2018,2786.85
06/11/2018,2782
06/08/2018,2779.03
06/07/2018,2770.37
06/06/2018,2772.35
06/05/2018,2748.8
06/04/2018,2746.87
06/01/2018,2734.62
05/31/2018,2705.27
05/30/2018,2724.01
05/29/2018,2689.86
05/25/2018,2721.33
05/24/2018,2727.76
05/23/2018,2733.29
05/22/2018,2724.44
05/21/2018,2733.01
05/18/2018,2712.97
05/17/2018,2720.13
05/16/2018,2722.46
05/15/2018,2711.45
05/14/2018,2730.13
05/11/2018,2727.72
05/10/2018,2723.07
05/09/2018,2697.79
05/08/2018,2671.92
05/07/2018,2672.63
05/04/2018,2663.42
05/03/2018,2629.73
05/02/2018,2635.67
05/01/2018,2654.8
04/30/2018,2648.05
04/27/2018,2669.91
04/26/2018,2666.94
04/25/2018,2639.4
04/24/2018,2634.56
04/23/2018,2670.29
04/20/2018,2670.14
04/19/2018,2693.13
04/18/2018,2708.64
04/17/2018,2706.39
04/16/2018,2677.84
04/13/2018,2656.3
04/12/2018,2663.99
04/11/2018,2642.19
04/10/2018,2656.87
04/09/2018,2613.16
04/06/2018,2604.47
04/05/2018,2662.84
04/04/2018,2644.69
04/03/2018,2614.45
04/02/2018,2581.88
03/29/2018,2640.87
03/28/2018,2605
03/27/2018,2612.62
03/26/2018,2658.55
03/23/2018,2588.26
03/22/2018,2643.69
03/21/2018,2711.93
03/20/2018,2716.94
03/19/2018,2712.92
03/16/2018,2752.01
03/15/2018,2747.33
03/14/2018,2749.48
03/13/2018,2765.31
03/12/2018,2783.02
03/09/2018,2786.57
03/08/2018,2738.97
03/07/2018,2726.8
03/06/2018,2728.12
03/05/2018,2720.94
03/02/2018,2691.25
03/01/2018,2677.67
02/28/2018,2713.83
02/27/2018,2744.28
02/26/2018,2779.6
02/23/2018,2747.3
02/22/2018,2703.96
02/21/2018,2701.33
02/20/2018,2716.26
02/16/2018,2732.22
02/15/2018,2731.2
02/14/2018,2698.63
02/13/2018,2662.94
02/12/2018,2656
02/09/2018,2619.55
02/08/2018,2581
02/07/2018,2681.66
02/06/2018,2695.14
02/05/2018,2648.94
02/02/2018,2762.13
02/01/2018,2821.98
01/31/2018,2823.81
01/30/2018,2822.43
01/29/2018,2853.53
01/26/2018,2872.87
01/25/2018,2839.25
01/24/2018,2837.54
01/23/2018,2839.13
01/22/2018,2832.97
01/19/2018,2810.3
01/18/2018,2798.03
01/17/2018,2802.56
01/16/2018,2776.42
01/12/2018,2786.24
01/11/2018,2767.56
01/10/2018,2748.23
01/09/2018,2751.29
01/08/2018,2747.71
01/05/2018,2743.15
01/04/2018,2723.99
01/03/2018,2713.06
01/02/2018,2695.81
12/29/2017,2673.61
12/28/2017,2687.54
12/27/2017,2682.62
12/26/2017,2680.5
12/22/2017,2683.34
12/21/2017,2684.57
12/20/2017,2679.25
12/19/2017,2681.47
12/18/2017,2690.16
12/15/2017,2675.81
12/14/2017,2652.01
12/13/2017,2662.85
12/12/2017,2664.11
12/11/2017,2659.99
12/08/2017,2651.5
12/07/2017,2636.98
12/06/2017,2629.27
12/05/2017,2629.57
12/04/2017,2639.44
12/01/2017,2642.22
11/30/2017,2647.58
11/29/2017,2626.07
11/28/2017,2627.04
11/27/2017,2601.42
11/24/2017,2602.42
11/22/2017,2597.08
11/21/2017,2599.03
11/20/2017,2582.14
11/17/2017,2578.85
11/16/2017,2585.64
11/15/2017,2564.62
11/14/2017,2578.87
11/13/2017,2584.84
11/10/2017,2582.3
11/09/2017,2584.62
11/08/2017,2594.38
11/07/2017,2590.64
11/06/2017,2591.13
11/03/2017,2587.84
11/02/2017,2579.85
11/01/2017,2579.36
10/31/2017,2575.26
10/30/2017,2572.83
10/27/2017,2581.07
10/26/2017,2560.4
10/25/2017,2557.15
10/24/2017,2569.13
10/23/2017,2564.98
10/20/2017,2575.21
10/19/2017,2562.1
10/18/2017,2561.26
10/17/2017,2559.36
10/16/2017,2557.64
10/13/2017,2553.17
10/12/2017,2550.93
10/11/2017,2555.24
10/10/2017,2550.64
10/09/2017,2544.73
10/06/2017,2549.33
10/05/2017,2552.07
10/04/2017,2537.74
10/03/2017,2534.58
10/02/2017,2529.12
09/29/2017,2519.36
09/28/2017,2510.06
09/27/2017,2507.04
09/26/2017,2496.84
09/25/2017,2496.66
09/22/2017,2502.22
09/21/2017,2500.6
09/20/2017,2508.24
09/19/2017,2506.65
09/18/2017,2503.87
09/15/2017,2500.23
09/14/2017,2495.62
09/13/2017,2498.37
09/12/2017,2496.48
09/11/2017,2488.11
09/08/2017,2461.43
09/07/2017,2465.1
09/06/2017,2465.54
09/05/2017,2457.85
09/01/2017,2476.55
08/31/2017,2471.65
08/30/2017,2457.59
08/29/2017,2446.3
08/28/2017,2444.24
08/25/2017,2443.05
08/24/2017,2438.97
08/23/2017,2444.04
08/22/2017,2452.51
08/21/2017,2428.37
08/18/2017,2425.55
08/17/2017,2430.01
08/16/2017,2468.11
08/15/2017,2464.61
08/14/2017,2465.84
08/11/2017,2441.32
08/10/2017,2438.21
08/09/2017,2474.02
08/08/2017,2474.92
08/07/2017,2480.91
08/04/2017,2476.83
08/03/2017,2472.16
08/02/2017,2477.57
08/01/2017,2476.35
07/31/2017,2470.3
07/28/2017,2472.1
07/27/2017,2475.42
07/26/2017,2477.83
07/25/2017,2477.13
07/24/2017,2469.91
07/21/2017,2472.54
07/20/2017,2473.45
07/19/2017,2473.83
07/18/2017,2460.61
07/17/2017,2459.14
07/14/2017,2459.27
07/13/2017,2447.83
07/12/2017,2443.25
07/11/2017,2425.53
07/10/2017,2427.43
07/07/2017,2425.18
07/06/2017,2409.75
07/05/2017,2432.54
07/03/2017,2429.01
06/30/2017,2423.41
06/29/2017,2419.7
06/28/2017,2440.69
06/27/2017,2419.38
06/26/2017,2439.07
06/23/2017,2438.3
06/22/2017,2434.5
06/21/2017,2435.61
06/20/2017,2437.03
06/19/2017,2453.46
06/16/2017,2433.15
06/15/2017,2432.46
06/14/2017,2437.92
06/13/2017,2440.35
06/12/2017,2429.39
06/09/2017,2431.77
06/08/2017,2433.79
06/07/2017,2433.14
06/06/2017,2429.33
06/05/2017,2436.1
06/02/2017,2439.07
06/01/2017,2430.06
05/31/2017,2411.8
05/30/2017,2412.91
05/26/2017,2415.82
05/25/2017,2415.07
05/24/2017,2404.39
05/23/2017,2398.42
05/22/2017,2394.02
05/19/2017,2381.73
05/18/2017,2365.72
05/17/2017,2357.03
05/16/2017,2400.67
05/15/2017,2402.32
05/12/2017,2390.9
05/11/2017,2394.44
05/10/2017,2399.63
05/09/2017,2396.92
05/08/2017,2399.38
05/05/2017,2399.29
05/04/2017,2389.52
05/03/2017,2388.13
05/02/2017,2391.17
05/01/2017,2388.33
04/28/2017,2384.2
04/27/2017,2388.77
04/26/2017,2387.45
04/25/2017,2388.61
04/24/2017,2374.15
04/21/2017,2348.69
04/20/2017,2355.84
04/19/2017,2338.17
04/18/2017,2342.19
04/17/2017,2349.01
04/13/2017,2328.95
04/12/2017,2344.93
04/11/2017,2353.78
04/10/2017,2357.16
04/07/2017,2355.54
04/06/2017,2357.49
04/05/2017,2352.95
04/04/2017,2360.16
04/03/2017,2358.84
03/31/2017,2362.72
03/30/2017,2368.06
03/29/2017,2361.13
03/28/2017,2358.57
03/27/2017,2341.59
03/24/2017,2343.98
03/23/2017,2345.96
03/22/2017,2348.45
03/21/2017,2344.02
03/20/2017,2373.47
03/17/2017,2378.25
03/16/2017,2381.38
03/15/2017,2385.26
03/14/2017,2365.45
03/13/2017,2373.47
03/10/2017,2372.6
03/09/2017,2364.87
03/08/2017,2362.98
03/07/2017,2368.39
03/06/2017,2375.31
03/03/2017,2383.12
03/02/2017,2381.92
03/01/2017,2395.96
02/28/2017,2363.64
02/27/2017,2369.75
02/24/2017,2367.34
02/23/2017,2363.81
02/22/2017,2362.82
02/21/2017,2365.38
02/17/2017,2351.16
02/16/2017,2347.22
02/15/2017,2349.25
02/14/2017,2337.58
02/13/2017,2328.25
02/10/2017,2316.1
02/09/2017,2307.87
02/08/2017,2294.67
02/07/2017,2293.08
02/06/2017,2292.56
02/03/2017,2297.42
02/02/2017,2280.85
02/01/2017,2279.55
01/31/2017,2278.87
01/30/2017,2280.9
01/27/2017,2294.69
01/26/2017,2296.68
01/25/2017,2298.37
01/24/2017,2280.07
01/23/2017,2265.2
01/20/2017,2271.31
01/19/2017,2263.69
01/18/2017,2271.89
01/17/2017,2267.89
01/13/2017,2274.64
01/12/2017,2270.44
01/11/2017,2275.32
01/10/2017,2268.9
01/09/2017,2268.9
01/06/2017,2276.98
01/05/2017,2269
01/04/2017,2270.75
01/03/2017,2257.83
12/30/2016,2238.83
12/29/2016,2249.26
12/28/2016,2249.92
12/27/2016,2268.88
12/23/2016,2263.79
12/22/2016,2260.96
12/21/2016,2265.18
12/20/2016,2270.76
12/19/2016,2262.53
12/16/2016,2258.07
12/15/2016,2262.03
12/14/2016,2253.28
12/13/2016,2271.72
12/12/2016,2256.96
12/09/2016,2259.53
12/08/2016,2246.19
12/07/2016,2241.35
12/06/2016,2212.23
12/05/2016,2204.71
12/02/2016,2191.95
12/01/2016,2191.08
11/30/2016,2198.81
11/29/2016,2204.66
11/28/2016,2201.72
11/25/2016,2213.35
11/23/2016,2204.72
11/22/2016,2202.94
11/21/2016,2198.18
11/18/2016,2181.9
11/17/2016,2187.12
11/16/2016,2176.94
11/15/2016,2180.39
11/14/2016,2164.2
11/11/2016,2164.45
11/10/2016,2167.48
11/09/2016,2163.26
11/08/2016,2139.56
11/07/2016,2131.52
11/04/2016,2085.18
11/03/2016,2088.66
11/02/2016,2097.94
11/01/2016,2111.72
10/31/2016,2126.15
10/28/2016,2126.41
10/27/2016,2133.04
10/26/2016,2139.43
10/25/2016,2143.16
10/24/2016,2151.33
10/21/2016,2141.16
10/20/2016,2141.34
10/19/2016,2144.29
10/18/2016,2139.6
10/17/2016,2126.5
10/14/2016,2132.98
10/13/2016,2132.55
10/12/2016,2139.18
10/11/2016,2136.73
10/10/2016,2163.66
10/07/2016,2153.74
10/06/2016,2160.77
10/05/2016,2159.73
10/04/2016,2150.49
10/03/2016,2161.2
09/30/2016,2168.27
09/29/2016,2151.13
09/28/2016,2171.37
09/27/2016,2159.93
09/26/2016,2146.1
09/23/2016,2164.69
09/22/2016,2177.18
09/21/2016,2163.12
09/20/2016,2139.76
09/19/2016,2139.12
09/16/2016,2139.16
09/15/2016,2147.26
09/14/2016,2125.77
09/13/2016,2127.02
09/12/2016,2159.04
09/09/2016,2127.81
09/08/2016,2181.3
09/07/2016,2186.16
09/06/2016,2186.48
09/02/2016,2179.98
09/01/2016,2170.86
08/31/2016,2170.95
08/30/2016,2176.12
08/29/2016,2180.38
08/26/2016,2169.04
08/25/2016,2172.47
08/24/2016,2175.44
08/23/2016,2186.9
08/22/2016,2182.64
08/19/2016,2183.87
08/18/2016,2187.02
08/17/2016,2182.22
08/16/2016,2178.15
08/15/2016,2190.15
08/12/2016,2184.05
08/11/2016,2185.79
08/10/2016,2175.49
08/09/2016,2181.74
08/08/2016,2180.89
08/05/2016,2182.87
08/04/2016,2164.25
08/03/2016,2163.79
08/02/2016,2157.03
08/01/2016,2170.84
07/29/2016,2173.6
07/28/2016,2170.06
07/27/2016,2166.58
07/26/2016,2169.18
07/25/2016,2168.48
07/22/2016,2175.03
07/21/2016,2165.17
07/20/2016,2173.02
07/19/2016,2163.78
07/18/2016,2166.89
07/15/2016,2161.74
07/14/2016,2163.75
07/13/2016,2152.43
07/12/2016,2152.14
07/11/2016,2137.16
07/08/2016,2129.9
07/07/2016,2097.9
07/06/2016,2099.73
07/05/2016,2088.55
07/01/2016,2102.95
06/30/2016,2098.86
06/29/2016,2070.77
06/28/2016,2036.09
06/27/2016,2000.54
06/24/2016,2037.41
06/23/2016,2113.32
06/22/2016,2085.45
06/21/2016,2088.9
06/20/2016,2083.25
06/17/2016,2071.22
06/16/2016,2077.99
06/15/2016,2071.5
06/14/2016,2075.32
06/13/2016,2079.06
06/10/2016,2096.07
06/09/2016,2115.48
06/08/2016,2119.12
06/07/2016,2112.13
06/06/2016,2109.41
06/03/2016,2099.13
06/02/2016,2105.26
06/01/2016,2099.33
05/31/2016,2096.96
05/27/2016,2099.06
05/26/2016,2090.1
05/25/2016,2090.54
05/24/2016,2076.06
05/23/2016,2048.04
05/20/2016,2052.32
05/19/2016,2040.04
05/18/2016,2047.63
05/17/2016,2047.21
05/16/2016,2066.66
05/13/2016,2046.61
05/12/2016,2064.11
05/11/2016,2064.46
05/10/2016,2084.39
05/09/2016,2058.69
05/06/2016,2057.14
05/05/2016,2050.63
05/04/2016,2051.12
05/03/2016,2063.37
05/02/2016,2081.43
04/29/2016,2065.3
04/28/2016,2075.81
04/27/2016,2095.15
04/26/2016,2091.7
04/25/2016,2087.79
04/22/2016,2091.58
04/21/2016,2091.48
04/20/2016,2102.4
04/19/2016,2100.8
04/18/2016,2094.34
04/15/2016,2080.73
04/14/2016,2082.78
04/13/2016,2082.42
04/12/2016,2061.72
04/11/2016,2041.99
04/08/2016,2047.6
04/07/2016,2041.91
04/06/2016,2066.66
04/05/2016,2045.17
04/04/2016,2066.13
04/01/2016,2072.78
03/31/2016,2059.74
03/30/2016,2063.95
03/29/2016,2055.01
03/28/2016,2037.05
03/24/2016,2035.94
03/23/2016,2036.71
03/22/2016,2049.8
03/21/2016,2051.6
03/18/2016,2049.58
03/17/2016,2040.59
03/16/2016,2027.22
03/15/2016,2015.93
03/14/2016,2019.64
03/11/2016,2022.19
03/10/2016,1989.57
03/09/2016,1989.26
03/08/2016,1979.26
03/07/2016,2001.76
03/04/2016,1999.99
03/03/2016,1993.4
03/02/2016,1986.45
03/01/2016,1978.35
02/29/2016,1932.23
02/26/2016,1948.05
02/25/2016,1951.7
02/24/2016,1929.8
02/23/2016,1921.27
02/22/2016,1945.5
02/19/2016,1917.78
02/18/2016,1917.83
02/17/2016,1926.82
02/16/2016,1895.58
02/12/2016,1864.78
02/11/2016,1829.08
02/10/2016,1851.86
02/09/2016,1852.21
02/08/2016,1853.44
02/05/2016,1880.05
02/04/2016,1915.45
02/03/2016,1912.53
02/02/2016,1903.03
02/01/2016,1939.38
01/29/2016,1940.24
01/28/2016,1893.36
01/27/2016,1882.95
01/26/2016,1903.63
01/25/2016,1877.08
01/22/2016,1906.9
01/21/2016,1868.99
01/20/2016,1859.33
01/19/2016,1881.33
01/15/2016,1880.33
01/14/2016,1921.84
01/13/2016,1890.28
01/12/2016,1938.68
01/11/2016,1923.67
01/08/2016,1922.03
01/07/2016,1943.09
01/06/2016,1990.26
01/05/2016,2016.71
01/04/2016,2012.66
12/31/2015,2043.94
12/30/2015,2063.36
12/29/2015,2078.36
12/28/2015,2056.5
12/25/2015,2060.99
12/24/2015,2060.99
12/23/2015,2064.29
